,Modification,Size,BPCY,WYIELD,ModificationType
92,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YJR143C': 0, 'YPL274W': 0, 'YOR100C': 0, 'YJL121C': 0, 'YPL023C': 32, 'YLR043C': 0, 'YPR113W': 32, 'YJL214W': 0, 'YOR184W': 0.125, 'YDR483W': 0, 'YDR147W': 0.03125, 'YDR178W': 0.0625}",20,0.016586539583252506,1.0575813564968681,2.55
27,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YJR143C': 0, 'YGL063W': 0, 'YJL121C': 0, 'YPL023C': 32, 'YLR043C': 0, 'YJL214W': 0, 'YOR184W': 0.125, 'YDR483W': 0, 'YDR147W': 0.03125, 'YOL126C': 0.5, 'YDR178W': 0.0625}",19,0.016760637771558624,1.0575211334571875,2.526315789473684
62,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YDR178W': 0.5, 'YPL274W': 0, 'YPL023C': 32, 'YLR043C': 0, 'YPR113W': 32, 'YOR184W': 0.125, 'YDR483W': 0, 'YOL126C': 0.5, 'YJL121C': 0.0625, 'YGR282C': 0.0625}",18,0.016794475921717743,1.0576874779055798,1.9444444444444444
67,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YGR087C': 0.25, 'YJR143C': 0, 'YGL063W': 0, 'YPL274W': 0, 'YDR178W': 0.25, 'YJL121C': 0, 'YPL023C': 32, 'YLR043C': 0, 'YJL214W': 0, 'YOR184W': 0.125, 'YDR483W': 0, 'YOL126C': 0.5}",20,0.01685345808615146,1.057468604012937,2.65
55,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YJL052W': 0, 'YGR087C': 0.25, 'YGL063W': 0, 'YPL274W': 0, 'YDR178W': 0.25, 'YDR502C': 0, 'YJL121C': 0, 'YPL023C': 32, 'YOR184W': 0.125, 'YDR483W': 0, 'YBR252W': 0, 'YOL126C': 0.5}",20,0.01685346808525061,1.0574685379204254,2.65
15,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YGL008C': 0, 'YGL063W': 0, 'YPL274W': 0, 'YOR100C': 0, 'YDR502C': 0, 'YJL121C': 0, 'YGR243W': 0, 'YPL023C': 32, 'YLR043C': 0, 'YJL214W': 0, 'YDR483W': 0, 'YOR184W': 0.03125}",20,0.017111868945427433,1.0158392675409897,3.1
13,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YJR143C': 0, 'YDR354W': 4, 'YPL274W': 0, 'YOR100C': 0, 'YDR178W': 0.25, 'YDR502C': 0, 'YPL023C': 32, 'YLR043C': 0, 'YOR184W': 0, 'YGR282C': 0.0625}",18,0.01719859024598643,1.0415526935129134,2.4444444444444446
25,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YMR281W': 0, 'YDR354W': 4, 'YGL063W': 0, 'YJR143C': 0, 'YPL274W': 0, 'YOR100C': 0, 'YPL023C': 32, 'YDR483W': 0, 'YDR178W': 0, 'YGR087C': 8, 'YOR184W': 0.03125}",19,0.017364746208685607,1.0374974730960889,2.473684210526316
30,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YMR281W': 0, 'YDR354W': 4, 'YGL063W': 0, 'YJR143C': 0, 'YPL274W': 0, 'YPL023C': 32, 'YDR483W': 0, 'YOR100C': 0.0625, 'YDR178W': 0, 'YGR087C': 8, 'YOR184W': 0.03125}",19,0.017364746208687963,1.037497466512779,2.3157894736842106
82,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YJL052W': 0, 'YJR143C': 0, 'YGL063W': 0, 'YPL274W': 0, 'YDR354W': 4, 'YOR100C': 0, 'YDR502C': 0, 'YPL023C': 32, 'YLR043C': 0, 'YPR113W': 32, 'YDR178W': 0, 'YOR184W': 0.03125}",20,0.017438928405597447,1.0302852367130986,2.6
37,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YMR281W': 0, 'YJR143C': 0, 'YPL274W': 0, 'YDR354W': 4, 'YOR100C': 0, 'YDR178W': 0.25, 'YPL023C': 32, 'YLR043C': 0, 'YGR282C': 0.0625, 'YOR184W': 0.03125}",18,0.017571496255055347,1.026583061495155,2.2777777777777777
66,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YMR281W': 0, 'YJR143C': 0, 'YGL063W': 0, 'YPL274W': 0, 'YOR100C': 0, 'YDR502C': 0, 'YOR184W': 0.03125, 'YPL023C': 32, 'YJL214W': 0, 'YDR178W': 0, 'YGR087C': 8, 'YBR252W': 0.5}",20,0.017751103670761777,1.0233477341554904,2.7
24,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YJL052W': 0, 'YDR178W': 0.5, 'YGL063W': 0, 'YPL274W': 0, 'YOR100C': 0, 'YDR502C': 0, 'YPL023C': 32, 'YLR043C': 0, 'YDR483W': 0, 'YGR087C': 8, 'YOR184W': 0.03125}",19,0.01777646412433958,1.021246634728989,2.5789473684210527
8,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YPR113W': 8, 'YDR502C': 0, 'YGR254W': 0, 'YPL023C': 32, 'YLR043C': 0, 'YOR184W': 0.03125, 'YDR178W': 0}",15,0.017921992489334494,1.017201833420594,2.1333333333333333
29,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YJR143C': 0, 'YOR100C': 0, 'YHR002W': 4, 'YDR502C': 0, 'YOR245C': 4, 'YPL023C': 32, 'YPR113W': 32, 'YDR178W': 0, 'YLR043C': 2, 'YJL121C': 0.0625, 'YGR087C': 8}",19,0.017953958391306417,1.0136033012881769,1.6842105263157894
89,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YJL052W': 0, 'YGL063W': 0, 'YPL274W': 0, 'YOR100C': 0, 'YDR178W': 0.25, 'YDR502C': 0, 'YGR243W': 0, 'YPL023C': 32, 'YLR043C': 0, 'YJL214W': 0, 'YDR483W': 0, 'YOR184W': 0.03125}",20,0.017957054226612625,1.0134880258648202,2.95
69,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YJL052W': 0, 'YGL063W': 0, 'YPL274W': 0, 'YOR100C': 0, 'YDR178W': 0.25, 'YDR502C': 0, 'YGR243W': 0, 'YPL023C': 32, 'YLR043C': 0, 'YJL214W': 0, 'YDR483W': 0, 'YOR184W': 0.03125}",20,0.01795705430845381,1.0134868451721573,2.95
81,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YDR178W': 0.5, 'YJR143C': 0, 'YPL274W': 0, 'YDR502C': 0, 'YGR243W': 0, 'YPL023C': 32, 'YLR043C': 0, 'YGL055W': 0.25, 'YJL214W': 0, 'YDR483W': 0, 'YNL192W': 0, 'YOR184W': 0.03125}",20,0.017963384765383072,1.010154793595183,2.8
83,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YDR178W': 0.5, 'YJR143C': 0, 'YPL274W': 0, 'YDR502C': 0, 'YGR243W': 0, 'YPL023C': 32, 'YLR043C': 0, 'YGL055W': 0.25, 'YJL214W': 0, 'YDR483W': 0, 'YNL192W': 0, 'YOR184W': 0.03125}",20,0.017963384765413815,1.010154793595159,2.8
79,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YMR281W': 0, 'YGL008C': 0, 'YJR143C': 0, 'YGL063W': 0, 'YPL274W': 0, 'YDR354W': 4, 'YOR100C': 0, 'YGR087C': 8, 'YGR243W': 0, 'YPL023C': 32, 'YDR483W': 0, 'YDR178W': 0.0625}",20,0.018149026980267022,1.0084630430625445,2.6
21,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YJL052W': 0, 'YJL121C': 0.25, 'YLR043C': 0.03125, 'YOR100C': 0, 'YGR193C': 32, 'YPL023C': 32, 'YJL214W': 0, 'YPR113W': 32, 'YDR483W': 0, 'YDR178W': 0, 'YNL192W': 0, 'YGR087C': 8}",20,0.018166025902660667,1.012719046595135,2.2
71,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YPR113W': 8, 'YJR143C': 0, 'YGL063W': 0, 'YJL121C': 0, 'YPL023C': 32, 'YLR043C': 0, 'YDR178W': 0, 'YDR483W': 0, 'YOR245C': 2, 'YBR252W': 2, 'YOL126C': 0.5, 'YGR087C': 8}",20,0.018250496135730862,1.0123842469382904,2.1
86,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YJL052W': 0, 'YJR143C': 0, 'YLR043C': 0.03125, 'YOR100C': 0, 'YJL121C': 0, 'YPL023C': 32, 'YDR483W': 0, 'YDR178W': 0, 'YNL192W': 0, 'YOR245C': 2, 'YBR252W': 2, 'YGR087C': 8}",20,0.01827594119578365,1.0115356416686179,2.35
9,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YJL052W': 0, 'YGL008C': 0, 'YGL063W': 0, 'YPL274W': 0, 'YDR502C': 0, 'YJL121C': 0, 'YGR243W': 0, 'YOL126C': 0, 'YPL023C': 32, 'YLR043C': 0, 'YJL214W': 0, 'YDR483W': 0}",20,0.01833083334680163,0.9971558389508428,3.25
23,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YJL052W': 0, 'YGL008C': 0, 'YGL063W': 0, 'YPL274W': 0, 'YDR502C': 0, 'YOL126C': 0, 'YJL121C': 0, 'YPL023C': 32, 'YLR043C': 0, 'YJL214W': 0, 'YDR483W': 0}",19,0.018330833420720186,0.9971558137280356,3.1578947368421053
64,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YJL052W': 0, 'YGL008C': 0, 'YGL063W': 0, 'YPL274W': 0, 'YDR502C': 0, 'YOL126C': 0, 'YJL121C': 0, 'YPL023C': 32, 'YLR043C': 0, 'YJL214W': 0}",18,0.01833083342072322,0.9971558137276931,3.0555555555555554
65,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YMR281W': 0, 'YGL008C': 0, 'YJL052W': 0, 'YJR143C': 0, 'YGL063W': 0, 'YPL274W': 0, 'YOR100C': 0, 'YJL121C': 0, 'YPL023C': 32, 'YLR043C': 0, 'YJL214W': 0, 'YDR483W': 0}",20,0.018362731228678476,0.9971475232620827,3.25
34,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YJR143C': 0, 'YJL052W': 0.125, 'YOR100C': 0, 'YDR502C': 0, 'YLR043C': 0.25, 'YPL023C': 32, 'YDR178W': 0, 'YDR483W': 0, 'YPR160W': 2, 'YPR113W': 16, 'YGR087C': 8, 'YGL037C': 0.03125}",20,0.018440121154868476,1.0084189091208684,2.05
31,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YJL052W': 0, 'YJR143C': 0, 'YOR100C': 0, 'YLR142W': 0, 'YPL023C': 32, 'YJL214W': 0, 'YLR043C': 0, 'YDR483W': 0, 'YDR178W': 0, 'YNL192W': 0, 'YGR087C': 8}",19,0.01849670324883241,1.0073346246308312,2.8947368421052633
74,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YJL052W': 0, 'YJR143C': 0, 'YGL063W': 0, 'YPL274W': 0, 'YOR100C': 0, 'YDR502C': 0, 'YPL023C': 32, 'YLR043C': 0, 'YDR178W': 0, 'YGR087C': 8}",18,0.018496717857741818,1.007334646317192,2.7777777777777777
73,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YPR113W': 8, 'YBR252W': 8, 'YGL063W': 32, 'YJL052W': 0.125, 'YJL139C': 16, 'YOR245C': 4, 'YPL023C': 32, 'YLR043C': 0.25, 'YDR178W': 0, 'YOL061W': 2, 'YHR002W': 2, 'YOL126C': 0.5}",20,0.018520815986819535,0.9798133499584878,1.05
88,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YPR113W': 8, 'YBR252W': 8, 'YGL063W': 32, 'YJL052W': 0.125, 'YJL139C': 16, 'YOR245C': 4, 'YPL023C': 32, 'YLR043C': 0.25, 'YDR178W': 0, 'YOL061W': 2, 'YHR002W': 2, 'YOL126C': 0.5}",20,0.0185208160650764,0.9798133499327171,1.05
40,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YGL063W': 32, 'YPR113W': 8, 'YJL052W': 0.125, 'YPL274W': 0, 'YDR178W': 0.25, 'YLR043C': 0.25, 'YPL023C': 32, 'YJL214W': 0, 'YHR002W': 2, 'YOL126C': 0.5}",18,0.018525600853858907,0.9797768522329062,1.5555555555555556
80,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YJL052W': 0, 'YJR143C': 0, 'YGL063W': 0, 'YOR100C': 0, 'YPL023C': 32, 'YLR043C': 0, 'YPR113W': 32, 'YDR178W': 0, 'YDR483W': 0, 'YOL126C': 0.5}",18,0.0185386420040976,0.9796747464195215,2.611111111111111
45,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YGL008C': 0, 'YGL063W': 0, 'YOR100C': 0, 'YOR245C': 4, 'YPL023C': 32, 'YDR178W': 0, 'YLR043C': 2, 'YOL126C': 0.5, 'YDR305C': 0.25}",17,0.018651651594494317,0.9778539742140322,2.0
70,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YJL052W': 0, 'YGL008C': 0, 'YMR281W': 0, 'YJR143C': 0, 'YGL063W': 0, 'YPL274W': 0, 'YOR100C': 0, 'YDR502C': 0, 'YPL023C': 32, 'YLR043C': 0, 'YDR483W': 0}",19,0.018655147446087778,0.9778252368974354,3.1578947368421053
6,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YJL052W': 0, 'YGL008C': 0, 'YMR281W': 0, 'YJR143C': 0, 'YGL063W': 0, 'YPL274W': 0, 'YOR100C': 0, 'YDR502C': 0, 'YLR142W': 0, 'YPL023C': 32, 'YLR043C': 0, 'YDR483W': 0}",20,0.018655147447397654,0.9778252368971869,3.25
1,"{'YPR060C': 16, 'YBR249C': 16, 'YDR127W': 16, 'YGL148W': 16, 'YDR035W': 16, 'YBR166C': 16, 'YLR134W': 0, 'YDR380W': 0, 'YJL052W': 0, 'YGL008C': 0, 'YJR143C': 0, 'YGL063W': 0, 'YDR502C': 0, 'YGR254W': 0, 'YPL023C': 32, 'YJL214W': 0, 'YDR483W': 0, 'YDR178W': 0, 'YBR252W': 0.5}",19,0.018655162011337344,0.9778302706641251,3.0
